climate station,lat,long,crop,avg sowing doy,# values sowing,avg harvest doy,# values harvest,earliest sowing doy,latest sowing doy,earliest harvest doy,latest harvest doy
10631,49.1,8.85,WW,294,9,202,,274,298,171,212
10633,49.7667,9.6167,WW,287,5,209,,283,292,200,223
10634,49.75,9.3167,WW,291,8,213,,284,296,200,226
10635,49.7,9.8,WW,281,7,213,,269,291,200,224
10643,49.6667,9.65,WW,277,13,205,,267,289,193,221
10644,49.6833,9.6833,WW,275,9,206,,263,285,194,214
10645,49.75,9.4833,WW,273,16,211,,270,281,197,223
10651,48.7,8.1333,WW,286,16,202,,277,298,193,217
10652,48.7167,8.1667,WW,289,3,203,,286,294,201,206
10653,48.6167,8.05,WW,286,16,198,,274,298,189,205
10658,47.9,8.4333,WW,275,5,220,,275,277,198,235
10659,47.95,8.5,WW,270,16,224,,265,279,207,233
10664,47.9333,8.7333,WW,277,3,230,,275,280,227,237
10669,48.1167,8,WW,281,7,211,,279,284,206,216
10672,48.1333,7.7,WW,298,13,203,,286,319,196,211
10689,48.4667,7.8167,WW,290,6,199,,279,298,189,204
10699,47.7667,8.7833,WW,284,10,203,,278,296,195,210
10700,47.7333,9.0667,WW,291,16,203,,276,306,191,215
10706,47.8167,8.6667,WW,274,16,216,,260,293,201,227
10708,48.3333,7.8833,WW,290,16,202,,269,306,195,214
10723,47.65,7.8333,WW,282,7,212,,274,289,196,234
10725,47.6,7.6333,WW,300,16,200,,283,317,185,207
10729,47.8667,7.6,WW,296,16,197,,289,310,189,207
10731,47.8167,7.6333,WW,286,16,197,,275,296,179,214
10751,48.5333,8.0833,WW,298,15,203,,285,322,195,210
10752,48.4667,7.95,WW,290,16,199,,280,313,184,207
10767,47.6,7.8833,WW,295,16,213,,274,314,193,227
10775,48,9.0333,WW,279,16,229,,270,292,214,250
10786,47.7667,9.3167,WW,285,16,214,,273,298,197,227
10790,48.15,8.25,WW,275,8,229,,267,281,215,238
10801,47.6271,8.1475,WW,279,16,228,,272,286,216,244
10802,47.7167,8.4333,WW,295,16,222,,275,307,201,235
10810,48.2833,8.0833,WW,291,16,204,,282,300,193,212
10812,48.4167,8.0833,WW,285,8,203,,268,301,195,215
10816,48.2833,8.85,WW,273,16,222,,263,290,198,235
10821,48.2,8.8833,WW,288,16,241,,283,304,214,261
10824,48.2,9.7667,WW,279,13,216,,265,296,202,226
10830,48.0167,9.65,WW,278,5,220,,274,285,204,234
10839,48.6333,8.6333,WW,284,16,223,,273,294,203,233
10846,48.6167,8.65,WW,279,3,221,,275,284,217,225
10848,48.2833,9.7167,WW,281,16,220,,263,298,197,236
10851,48.35,9.8167,WW,275,16,220,,262,287,204,241
10858,48.4667,8.4333,WW,269,16,222,,262,293,196,243
10859,48.4167,8.4667,WW,282,16,231,,265,291,209,247
10861,48.4167,8.5,WW,277,14,230,,252,299,206,245
10865,48.3167,9.0667,WW,278,8,222,,261,289,209,232
10869,48.45,8.6833,WW,267,16,211,,261,272,193,233
10886,47.7667,9.5333,WW,288,10,214,,276,296,200,224
10887,47.9333,9.75,WW,283,11,221,,274,291,200,250
10891,48.4,9.2,WW,277,15,234,,265,290,217,250
10894,48.5333,9.2,WW,276,16,213,,263,284,197,228
10903,48.1667,8.6333,WW,258,9,230,,245,274,213,243
10906,47.9333,9.55,WW,292,16,220,,284,302,207,240
10907,48.0833,9.3667,WW,292,16,230,,270,308,211,248
10909,48.1833,9.5,WW,281,13,222,,259,291,208,236
10916,47.9833,9.3333,WW,277,4,227,,269,283,224,233
10918,48.1833,9.2833,WW,273,4,245,,268,277,236,263
10919,48.0667,9.1833,WW,280,10,223,,272,299,208,235
10920,48.0167,9.25,WW,277,16,222,,272,284,208,235
10932,48.4167,9.05,WW,281,8,215,,275,287,204,222
10935,48.4667,8.9333,WW,269,16,205,,262,277,193,215
10944,47.85,9.8333,WW,283,5,223,,271,296,207,231
10954,48.05,10.8833,WW,281,16,221,,277,286,199,235
10962,47.8667,12.1333,WW,283,16,213,,273,295,183,231
10964,48.4667,11.1333,WW,289,11,218,,281,298,196,233
10968,48.5833,11.0833,WW,284,16,215,,279,296,195,234
10970,48.2333,12.6833,WW,288,4,220,,282,294,212,226
10971,48.15,12.8333,WW,281,16,210,,276,291,195,223
10983,47.85,12.0667,WW,283,16,214,,275,300,195,229
10996,48.3833,11.4167,WW,282,16,210,,269,289,196,223
11003,48.0333,11.9,WW,272,8,219,,257,288,205,252
11004,48.05,11.95,WW,285,16,220,,277,294,201,250
11005,48.0833,12.0333,WW,283,3,231,,281,286,220,249
11009,48.3167,11.9167,WW,283,15,214,,275,296,197,228
11010,48.2833,11.8333,WW,281,15,216,,267,295,197,240
11012,48.3833,12.1833,WW,289,7,211,,275,302,196,228
11032,48.7833,11.6,WW,290,16,216,,283,302,198,231
11033,48.7833,11.2833,WW,270,16,209,,253,287,196,227
11035,47.95,11.1,WW,293,10,226,,283,303,203,244
11045,48.05,11.1,WW,286,3,225,,284,287,216,237
11049,47.9333,12.9333,WW,283,6,209,,269,291,197,218
11055,48.0667,12.7667,WW,283,7,208,,275,291,195,227
11071,48.35,12.45,WW,283,16,213,,274,291,196,223
11076,48.1167,11.7333,WW,288,12,217,,263,303,202,229
11080,48.0167,11.7333,WW,287,9,221,,277,301,193,233
11087,48.6,11.6333,WW,288,13,217,,273,303,199,231
11088,47.75,12.1167,WW,274,16,213,,193,291,180,228
11099,47.8167,10.9,WW,282,14,228,,268,298,209,244
11100,48.45,11.35,WW,289,16,220,,274,301,207,235
11101,48.6333,11.3167,WW,284,16,213,,276,293,197,226
11110,48,11.1667,WW,287,8,217,,279,297,199,229
11129,48.0833,12.5667,WW,287,11,218,,275,312,193,248
11131,48.0333,12.55,WW,281,15,221,,274,289,201,233
11137,47.9833,12.1333,WW,290,14,218,,283,303,210,231
11162,48.8333,12.9667,WW,284,14,208,,275,296,196,230
11163,48.8833,12.6,WW,280,14,208,,274,285,197,216
11170,49.0667,12.6167,WW,268,15,206,,253,284,192,234
11172,48.85,13.15,WW,281,16,212,,270,295,200,229
11174,48.8167,12.8,WW,283,16,210,,277,288,196,224
11176,48.6167,12.5333,WW,291,8,210,,268,304,198,222
11177,48.65,12.5667,WW,292,8,213,,277,301,197,222
11203,48.4,13.3167,WW,288,14,204,,273,299,177,216
11207,48.8167,11.85,WW,284,6,208,,275,290,199,218
11208,48.9333,11.8667,WW,283,10,210,,272,292,197,219
11211,48.9,12.0167,WW,277,12,209,,260,297,195,227
11214,49.1333,12.7333,WW,282,16,215,,275,287,200,223
11217,48.65,12.9,WW,300,11,225,,292,308,209,236
11220,48.5833,12.1833,WW,283,16,211,,275,296,198,232
11221,48.6167,12.2,WW,285,16,220,,275,307,202,235
11222,48.6333,12.35,WW,281,4,212,,276,286,210,215
11224,48.5667,11.75,WW,284,10,208,,274,300,157,227
11228,48.7333,12.3,WW,277,16,210,,269,290,195,222
11241,48.4833,13.4333,WW,286,16,214,,279,294,197,229
11243,48.3,13.15,WW,289,16,212,,279,299,195,225
11245,48.4333,13.0167,WW,287,5,214,,283,293,201,226
11246,48.3333,13.1167,WW,289,12,209,,275,306,195,220
11249,48.4,13,WW,283,15,213,,275,292,196,243
11254,48.9667,13.1333,WW,278,16,226,,273,287,206,234
11266,49.0833,12.8833,WW,281,10,221,,277,293,208,234
11271,48.4667,12.5667,WW,283,16,214,,272,295,199,227
11272,48.45,12.35,WW,285,8,218,,275,296,202,231
11274,48.7167,13.2833,WW,287,3,218,,285,293,214,224
11276,48.55,13.2333,WW,289,8,210,,276,300,197,221
11286,48.6,13.75,WW,293,5,225,,285,303,222,230
11295,48.75,13.5167,WW,279,13,211,,254,296,193,251
11305,49.3333,12.1167,WW,274,5,212,,270,281,202,225
11307,49.4,12.0167,WW,279,16,212,,267,290,198,223
11309,49.5333,11.8,WW,277,3,234,,277,278,226,240
11314,49.6,11.75,WW,284,16,224,,268,300,207,247
11317,49.6167,11.8167,WW,286,16,219,,269,293,209,233
11320,49.0333,11.4833,WW,287,10,220,,261,314,206,245
11326,49.1667,11.9667,WW,280,16,213,,276,288,201,222
11328,49.2667,11.9167,WW,279,16,225,,265,290,208,233
11333,49.3167,12.85,WW,283,16,224,,273,290,200,243
11334,49.2167,12.7667,WW,270,16,221,,259,284,198,242
11339,49.7333,11.9,WW,267,4,200,,249,279,192,207
11343,49.3833,11.65,WW,274,13,225,,261,289,193,245
11344,49.8667,11.9,WW,266,16,223,,253,281,206,233
11345,49.95,12.0333,WW,283,16,232,,276,295,216,247
11352,49.1667,11.45,WW,281,16,214,,276,291,197,230
11358,49.35,12.35,WW,270,6,214,,262,278,207,222
11359,49.3167,12.3,WW,283,16,220,,275,294,197,238
11364,49.7167,12.1833,WW,266,3,218,,261,274,207,234
11377,49.1,11.8167,WW,282,16,216,,270,302,202,228
11378,49.15,11.6667,WW,286,8,229,,279,291,213,245
11380,49.05,11.9167,WW,288,16,221,,278,298,206,233
11381,49.05,11.8833,WW,289,16,227,,279,303,200,244
11384,49.2167,11.7667,WW,273,16,218,,263,279,193,232
11392,49,11.9167,WW,282,15,223,,273,293,208,233
11393,48.9667,12.0833,WW,277,14,211,,271,293,190,227
11396,49.0167,11.9333,WW,279,16,222,,268,290,207,240
11400,49.0667,12.0167,WW,276,8,213,,269,283,201,224
11402,49.0667,12.45,WW,290,11,229,,273,309,218,237
11403,48.9167,12.4333,WW,281,16,210,,253,289,197,223
11405,49.0333,12.25,WW,284,16,212,,274,296,196,231
11406,48.9833,12.2,WW,244,3,211,,217,258,186,228
11411,48.9,11.6167,WW,279,16,210,,260,293,189,227
11413,49.1,12.4833,WW,283,7,215,,269,291,202,230
11425,49.5333,11.6833,WW,275,16,220,,255,287,203,232
11429,49.95,12.2833,WW,290,4,230,,283,299,228,235
11433,49.7833,12.3167,WW,281,10,232,,272,293,220,245
11440,49.9167,12.3833,WW,280,16,226,,269,291,214,236
11444,49.6333,12.2667,WW,285,10,233,,273,291,212,249
11447,49.65,12.2667,WW,273,16,218,,256,287,203,232
11449,49.6167,12.35,WW,271,15,222,,256,287,199,244
11450,49.3167,12.75,WW,278,16,211,,268,288,198,230
11452,49.4333,12.5833,WW,278,6,224,,275,286,221,230
11455,49.9667,11.5667,WW,280,16,211,,269,291,198,233
11458,50.3167,11.9167,WW,267,15,230,,254,296,218,242
11459,50,12.0833,WW,278,16,227,,263,294,216,233
11472,49.9167,11.0167,WW,280,16,211,,270,293,195,230
11477,49.7833,10.7,WW,283,9,216,,272,290,209,225
11486,49.9333,11.6167,WW,276,15,211,,252,302,193,231
11502,50.3667,10.8,WW,271,15,212,,264,286,197,219
11507,50.3,11.0333,WW,286,7,216,,282,289,198,234
11508,50.2667,11.15,WW,284,16,219,,267,305,206,235
11509,50.2167,11.1333,WW,285,16,222,,275,302,205,237
11515,49.7833,11.1833,WW,265,9,195,,253,275,186,207
11517,49.9333,11.2833,WW,274,16,221,,263,289,207,234
11518,49.95,11.1667,WW,283,12,226,,272,291,208,238
11520,49.8167,11.2167,WW,282,16,221,,270,291,200,242
11523,49.6667,11.1,WW,280,11,216,,266,291,204,232
11528,49.7,10.8167,WW,275,7,210,,263,287,198,219
11530,49.75,10.7167,WW,277,8,207,,273,283,196,213
11533,50.2667,11.85,WW,284,16,232,,272,291,219,248
11539,50.2,11.2667,WW,285,10,223,,275,295,207,238
11546,50.4,11.3833,WW,271,4,243,,268,274,232,253
11555,50.0833,11.35,WW,278,11,216,,274,284,197,234
11560,50.05,11.4333,WW,284,15,218,,276,293,208,234
11561,50.1167,11.6167,WW,270,16,218,,263,276,207,234
11563,50.0167,11.25,WW,286,16,227,,275,298,217,247
11567,50.1667,11.0333,WW,284,16,210,,272,301,196,223
11572,50.05,11.15,WW,275,9,226,,261,285,208,245
11584,50.2833,11.7333,WW,284,16,234,,269,296,216,250
11586,50.3167,11.75,WW,272,16,239,,256,281,221,253
11588,49.7333,11.2833,WW,286,14,220,,273,298,202,236
11590,49.7667,11.35,WW,266,10,206,,253,280,190,221
11591,49.85,11.6,WW,289,16,222,,273,299,207,236
11595,49.7667,11.55,WW,281,9,230,,273,291,218,247
11609,50.0333,11,WW,282,16,219,,275,290,203,231
11619,50.0167,11.95,WW,279,15,239,,272,288,224,251
11623,48.9,11.1833,WW,282,5,235,,268,294,222,250
11630,49.3833,10.1833,WW,276,3,207,,267,283,197,213
11632,49.4,10.5167,WW,281,16,215,,273,290,201,230
11634,49.3333,10.8,WW,280,16,214,,270,296,200,233
11635,49.35,10.5167,WW,279,16,214,,272,291,200,231
11652,49.5833,11.2,WW,285,16,215,,272,310,199,235
11655,49.5667,11.1833,WW,283,16,216,,253,309,204,234
11660,49.1667,10.3333,WW,287,16,221,,279,298,203,235
11667,49.5,10.8,WW,283,13,211,,274,294,199,223
11675,49.5167,11.4167,WW,285,14,218,,272,295,210,234
11677,49.5167,11.4333,WW,280,3,220,,272,285,215,224
11678,49.4667,11.4,WW,289,12,218,,261,309,209,233
11685,49.0167,11.1833,WW,278,15,221,,269,294,200,235
11687,49.2,11.2833,WW,276,6,211,,273,278,201,216
11693,49.5833,10.6,WW,271,13,209,,248,285,198,220
11694,49.45,10.6,WW,282,5,218,,269,296,201,226
11696,49.4833,10.7167,WW,284,16,211,,275,291,196,225
11702,49.4,11.4,WW,277,16,217,,269,285,201,231
11703,49.3833,10.3333,WW,275,16,226,,102,290,202,235
11704,49.2833,10.2667,WW,288,9,221,,273,299,208,231
11712,49.7667,10.5167,WW,276,10,210,,274,282,200,217
11715,49.3667,10.95,WW,281,16,208,,269,291,192,233
11719,49.55,10.4333,WW,276,8,211,,263,288,201,223
11720,49.6333,10.2333,WW,285,16,209,,281,294,197,224
11721,49.45,10.3167,WW,282,16,212,,268,290,203,223
11725,49.55,10.2333,WW,281,15,215,,274,301,197,226
11728,48.9,10.9333,WW,287,16,221,,279,301,206,234
11730,49.1167,10.9833,WW,278,5,210,,277,279,202,214
11731,49.0167,11.1167,WW,274,16,225,,267,286,207,240
11733,48.9,11,WW,288,16,221,,275,306,200,242
11735,49.9833,9.15,WW,276,3,201,,253,292,191,213
11744,50.0666,9.1474,WW,284,5,215,,256,300,201,229
11745,50.0833,9.15,WW,284,7,214,,280,289,207,225
11746,50.0833,9.25,WW,287,15,215,,265,304,200,230
11748,49.9667,9.2167,WW,269,16,225,,251,296,204,245
11767,50.1667,10.1667,WW,277,13,211,,261,298,197,223
11768,50.2,10.3167,WW,266,16,211,,258,283,199,222
11780,50.2833,9.9167,WW,274,15,215,,267,288,201,232
11788,50.0333,10.8333,WW,278,16,213,,266,289,205,226
11803,49.95,10.2833,WW,281,16,205,,277,289,195,217
11805,49.95,10.4167,WW,278,12,208,,256,303,194,220
11808,50.15,9.9667,WW,279,6,206,,272,287,191,214
11813,50.2,9.8333,WW,280,16,213,,267,296,200,226
11814,50.15,9.8833,WW,276,16,211,,270,283,195,233
11817,49.9667,10.6833,WW,279,16,209,,270,297,195,233
11820,50.0333,10.5,WW,284,3,213,,278,288,204,226
11827,50.15,10.4333,WW,273,16,219,,253,287,198,242
11836,50.1833,10.3667,WW,268,16,215,,248,283,193,244
11849,49.7167,10.2167,WW,284,16,207,,263,298,193,224
11857,50.3,10.4667,WW,277,16,213,,253,287,199,230
11858,50.2667,10.5333,WW,280,11,212,,275,285,198,224
11860,50.3333,10.35,WW,282,5,211,,274,291,197,220
11872,49.9,9.6667,WW,285,8,215,,272,293,197,230
11875,50.4,10.35,WW,269,5,214,,266,272,211,222
11878,50.5333,10.15,WW,276,16,226,,267,289,203,241
11882,50.4167,10.3833,WW,261,16,212,,257,269,204,222
11883,50.45,10.2667,WW,274,15,219,,261,291,201,233
11884,49.65,9.2167,WW,282,3,219,,275,291,213,226
11890,49.8333,9.1333,WW,286,5,210,,279,299,199,223
11891,49.7,10.0833,WW,283,16,208,,275,304,192,239
11897,49.7,10.0167,WW,287,16,210,,271,302,191,225
11907,49.9,10.05,WW,286,9,211,,281,293,199,221
11908,49.8833,10.0333,WW,287,16,210,,277,303,196,218
11910,49.6833,9.9,WW,287,16,214,,274,298,197,230
11911,49.8667,9.9,WW,272,6,210,,267,279,191,221
11915,49.7833,9.7667,WW,284,8,206,,275,298,198,211
11916,49.8333,9.8667,WW,287,7,212,,275,299,196,234
11932,48.55,10.3,WW,285,14,215,,279,293,206,224
11933,48.7167,10.6167,WW,276,3,210,,276,277,206,215
11938,48.6167,10.4167,WW,284,16,214,,279,289,200,233
11940,48.7167,10.7833,WW,280,14,208,,271,292,192,217
11950,48.35,10.9833,WW,287,8,215,,274,296,197,226
11957,48.4333,10.4167,WW,275,16,217,,267,291,199,229
11960,48.3667,10.3,WW,269,16,216,,256,280,208,227
11966,48.25,10.0833,WW,283,11,221,,279,289,202,252
11971,48.15,10.1667,WW,290,16,224,,274,304,201,241
12001,47.9667,10.15,WW,282,12,223,,259,292,207,234
12013,48.1167,10.4667,WW,282,14,218,,255,298,200,235
12017,48.75,11.0167,WW,286,16,211,,275,298,197,224
12022,48.3667,10.15,WW,291,8,217,,288,301,209,235
12026,48.3167,10.1,WW,289,16,228,,283,306,211,239
12031,48.7833,10.5333,WW,279,4,223,,272,287,222,226
12035,48.2667,10.8333,WW,285,10,222,,276,295,213,235
12038,48.1833,10.6833,WW,286,16,224,,280,303,209,240
12053,48.4833,10.6667,WW,281,15,217,,262,296,201,234
12054,48.5667,10.7333,WW,285,8,213,,281,296,196,223
12056,48.5833,10.75,WW,286,12,212,,280,295,195,223
12063,49.2833,7.2167,WW,283,5,208,,278,290,190,215
12065,49.1667,7.3167,WW,278,14,206,,258,298,192,229
12073,49.4667,6.4833,WW,270,5,223,,267,277,214,244
12075,49.4667,6.3833,WW,275,5,210,,269,282,201,222
12076,49.5,6.4,WW,274,14,208,,269,282,194,223
12077,49.4833,6.8667,WW,282,16,212,,272,294,195,223
12086,49.3833,7.0333,WW,288,13,213,,283,301,205,229
12090,49.2833,6.8667,WW,278,5,211,,251,290,200,222
12094,49.1667,7.05,WW,284,16,207,,277,302,182,220
12103,49.4167,6.9167,WW,268,16,208,,255,278,197,233
12104,49.4,6.8167,WW,269,16,214,,261,289,197,232
12105,49.4667,6.9,WW,273,16,215,,265,281,200,234
12111,49.2167,7.25,WW,278,14,212,,262,301,201,224
12113,49.2,7.1167,WW,281,10,224,,257,295,216,229
12115,49.25,7.15,WW,273,12,211,,262,291,179,232
12126,49.6,7,WW,264,16,217,,251,287,196,230
12132,52.4477,13.2975,WW,277,7,203,,273,285,192,212
12156,53.2167,14.3833,WW,263,16,216,,250,291,195,242
12157,52.9667,14.0833,WW,271,16,209,,259,285,196,217
12162,53.15,14.1167,WW,267,16,211,,253,278,196,230
12164,53.1,13.8833,WW,273,13,208,,248,298,199,228
12168,52.7333,14.2167,WW,273,12,209,,265,283,199,219
12173,52.8,14.1667,WW,278,16,215,,268,292,203,233
12187,51.4698,13.3889,WW,282,7,212,,275,288,197,221
12200,52.0167,12.5333,WW,283,9,216,,273,291,207,230
12207,52.6833,13.6167,WW,283,6,217,,272,289,205,237
12250,52.1833,14.5833,WW,298,4,214,,294,302,202,222
12258,51.5667,13.55,WW,284,16,213,,270,293,197,227
12266,51.7333,14.5833,WW,281,16,217,,274,287,211,232
12289,53.0333,13.05,WW,278,12,210,,267,296,194,229
12294,51.8833,14.65,WW,283,16,218,,257,308,208,228
12295,51.9667,14.5667,WW,286,16,214,,279,293,207,229
12305,51.7167,13.3833,WW,289,12,216,,283,301,206,236
12306,51.8167,13.2333,WW,280,15,212,,263,302,199,225
12310,51.9167,13.0833,WW,257,10,204,,253,265,196,210
12330,52.9833,12.1167,WW,260,13,207,,252,281,197,218
12335,52.0167,13.8667,WW,286,10,219,,274,295,205,230
12347,51.7833,13.6167,WW,270,15,221,,251,290,206,232
12365,52.65,13.1,WW,275,12,212,,266,290,199,230
12368,52.8167,12.7833,WW,286,4,224,,283,290,220,232
12372,52.9833,12.6667,WW,288,12,224,,261,301,208,241
12380,52.8333,12.9833,WW,274,16,209,,254,297,197,220
12398,52.9833,12.0667,WW,270,9,211,,260,290,200,223
12418,53.3167,13.9,WW,253,16,209,,247,272,197,223
12420,53.25,12.2,WW,270,16,224,,253,291,209,237
12421,53.0333,12.0833,WW,277,6,211,,267,286,196,234
12441,52.5,14.5833,WW,266,5,220,,258,285,211,234
12458,52.5167,14.1167,WW,270,16,210,,264,280,199,222
12460,53.2667,13.6,WW,261,15,221,,251,286,200,236
12468,53.0667,12.55,WW,277,16,211,,268,285,195,227
12492,54.1333,12.0667,WW,260,14,221,,243,283,201,232
12502,53.9,11.4667,WW,279,3,219,,268,293,215,227
12508,53.7167,13.15,WW,270,16,215,,260,277,207,228
12511,53.85,13.7,WW,264,3,219,,249,273,212,226
12513,53.7667,13.7833,WW,283,4,220,,278,289,216,226
12518,54.1,11.9,WW,278,4,216,,271,291,208,227
12522,54.1,11.6167,WW,265,7,214,,260,273,209,219
12527,53.8833,11.8333,WW,270,7,224,,252,287,207,241
12537,53.8667,13.15,WW,262,13,217,,243,291,200,231
12538,53.9167,13.25,WW,258,16,216,,237,283,204,227
12539,53.7667,11.0333,WW,266,7,222,,258,287,210,240
12551,53.9833,13.55,WW,266,3,217,,257,274,213,220
12560,54.0833,13.1667,WW,257,14,224,,248,292,202,238
12561,54.0833,12.9667,WW,259,15,220,,249,277,207,232
12563,53.8167,12.0667,WW,269,16,215,,263,283,200,232
12564,53.7833,12.2,WW,272,3,222,,267,276,203,241
12568,53.75,12.3833,WW,260,15,215,,249,276,201,230
12596,53.4667,11.1,WW,258,9,217,,250,275,201,235
12601,53.2667,11.3167,WW,265,13,220,,257,283,213,234
12615,53.9,12.8667,WW,256,5,213,,249,270,206,221
12633,53.5167,13.95,WW,271,16,220,,258,288,200,236
12634,53.3,14.2333,WW,261,16,210,,245,286,198,220
12636,54.3667,12.4167,WW,275,3,230,,261,291,229,232
12637,54.3333,12.7167,WW,252,9,214,,246,268,202,229
12640,54.2833,12.3667,WW,281,16,231,,261,297,196,248
12642,54.15,12.5833,WW,267,15,219,,250,280,208,233
12645,54.2167,12.6833,WW,260,13,217,,232,289,205,233
12651,53.3,12.6667,WW,279,14,223,,266,285,213,235
12656,54.0667,12.3167,WW,273,16,224,,257,287,211,234
12667,54.5667,13.6333,WW,280,3,234,,279,282,231,237
12681,53.7167,11.8333,WW,265,13,222,,259,293,211,235
12684,54.1833,12.9,WW,249,16,217,,244,260,206,227
12690,53.55,13.8333,WW,256,16,218,,251,269,207,232
12693,53.4833,13.45,WW,274,16,223,,257,289,209,232
12695,53.4667,13.6167,WW,253,16,222,,246,280,202,249
12704,53.7333,12.5667,WW,252,6,217,,246,261,207,230
12705,53.7,12.5333,WW,248,9,210,,244,274,199,222
12709,53.7833,12.5833,WW,254,16,216,,241,287,201,233
12735,54.05,14,WW,269,4,220,,267,271,216,225
12745,54.0833,13.9167,WW,258,16,216,,246,283,198,237
12784,50.55,12.65,WW,276,16,223,,258,290,208,233
12792,50.5333,12.3,WW,274,12,226,,259,287,212,241
12803,51.1,12.3167,WW,273,14,206,,265,293,195,215
12809,50.8,13.4167,WW,262,7,239,,258,267,229,258
12813,50.9333,12.8167,WW,286,16,215,,278,295,205,226
12817,50.9,13,WW,280,15,215,,269,293,198,232
12824,50.9,13.6667,WW,265,7,226,,248,299,201,239
12830,51.1167,13.1167,WW,281,16,214,,268,292,201,226
12833,51.1167,13.1833,WW,262,16,220,,251,276,201,232
12834,51.0667,13,WW,295,3,223,,287,307,208,237
12841,51.1167,13.6,WW,283,11,214,,265,311,193,236
12860,50.9833,13.6833,WW,288,12,215,,283,299,193,228
12865,50.9667,13.7333,WW,288,6,231,,275,303,220,240
12873,50.8667,12.45,WW,273,16,215,,266,281,201,235
12875,50.8667,12.6167,WW,268,16,213,,255,289,188,230
12879,51.2667,15.0333,WW,278,16,216,,265,294,196,228
12881,51.0333,14.95,WW,270,9,211,,253,285,202,218
12883,51.1167,12.8,WW,279,16,210,,268,288,198,219
12917,50.9833,14.8,WW,269,11,214,,258,283,200,228
12921,51.1,14.65,WW,272,5,218,,268,275,213,225
12937,51.2,13.4167,WW,277,16,213,,261,293,201,227
12940,51.15,13.45,WW,279,13,218,,264,291,198,230
12942,51.0667,13.2667,WW,286,16,214,,278,293,200,229
12944,51.2167,13.3667,WW,265,16,209,,257,280,198,221
12948,51.3,14.6667,WW,279,7,211,,270,289,208,219
12957,50.4,12.2,WW,283,16,228,,267,299,214,245
12967,50.8333,13.95,WW,276,11,235,,269,282,219,255
12971,50.9667,14.05,WW,277,16,216,,264,288,199,235
12978,50.6,12.2667,WW,276,4,234,,271,288,224,243
12981,51.3,13.25,WW,276,16,211,,258,287,193,229
12987,51.05,12.9667,WW,278,16,229,,263,292,212,250
12994,51.0667,14.2167,WW,272,8,222,,262,288,210,245
12996,51.05,14.0833,WW,265,3,228,,257,271,224,232
13004,51.4833,13.1333,WW,269,4,204,,255,277,200,211
13005,51.65,12.8833,WW,274,16,208,,267,288,196,221
13015,50.7,12.35,WW,271,14,222,,254,295,196,244
13018,51.3333,12.6167,WW,279,16,211,,267,291,191,229
13020,51.3667,12.6333,WW,275,16,215,,265,286,200,227
13021,51.4333,12.6833,WW,275,14,205,,243,304,193,218
13041,51.7667,11.4333,WW,271,14,212,,257,288,198,230
13045,51.9,11.2833,WW,280,7,224,,267,299,213,250
13046,51.7333,11.5,WW,266,15,207,,257,277,196,223
13047,51.7167,11.3,WW,263,16,207,,247,282,188,225
13051,51.7,11.65,WW,281,5,223,,274,290,213,231
13062,51.7167,12.3,WW,288,3,220,,285,293,205,233
13074,52.1333,11.8333,WW,275,16,207,,266,281,199,216
13082,51.4833,11.6333,WW,270,16,213,,260,292,197,228
13083,51.5333,11.7,WW,266,16,212,,254,281,200,234
13089,52.6167,11.3,WW,263,3,219,,244,283,214,223
13092,52.35,11.9833,WW,281,6,209,,275,290,199,216
13094,52.5,12.0333,WW,292,16,213,,270,299,199,224
13095,52.4833,12.2333,WW,273,7,206,,273,273,201,211
13101,51.6833,12.55,WW,273,16,206,,264,282,197,217
13102,51.8167,12.55,WW,277,16,210,,264,291,195,227
13115,51.9667,10.7167,WW,262,16,209,,251,275,198,219
13121,52.3833,11.4667,WW,287,7,222,,276,298,209,233
13123,52.4,11.1667,WW,289,8,219,,282,299,215,223
13126,52.2,11.3333,WW,272,16,211,,264,288,199,222
13130,52.75,12.1,WW,293,3,226,,280,303,213,237
13140,51.7333,13.0333,WW,283,15,216,,271,296,207,228
13158,52.6333,11.0833,WW,278,16,213,,264,289,197,226
13172,51.3167,12.1167,WW,267,12,207,,262,274,192,214
13182,51.1333,11.7333,WW,279,15,215,,255,293,204,232
13197,51.2333,11.8167,WW,276,16,214,,270,284,199,231
13198,52.0833,11.1167,WW,271,16,213,,265,282,197,226
13200,52.0167,11.2167,WW,276,15,218,,263,291,202,236
13212,52.7167,11.95,WW,282,4,209,,275,293,206,218
13214,52.7167,11.8333,WW,263,5,214,,259,269,204,219
13227,51.4,11.55,WW,276,5,217,,268,289,210,237
13240,51.45,11.7833,WW,279,5,218,,276,284,215,221
13243,52.85,11.3833,WW,287,4,219,,273,304,213,227
13255,51.5,11.4,WW,284,5,227,,269,293,217,232
13256,51.5667,11.0833,WW,273,15,224,,265,281,212,246
13262,51.5,11.3667,WW,273,16,217,,247,295,197,233
13268,51.9,11.7167,WW,264,16,204,,258,285,193,214
13273,51.9167,11.3667,WW,273,9,207,,270,280,199,218
13279,52.6167,11.8667,WW,295,3,228,,280,308,220,234
13287,52,11.5667,WW,272,8,220,,263,289,207,233
13302,51.8167,11.0333,WW,269,16,209,,254,288,193,217
13318,51.9167,12.7833,WW,272,8,210,,263,284,200,229
13322,52.3833,11.6833,WW,291,16,218,,284,299,202,234
